Customer_ID,Age,Income,Credit_Score,Credit_Utilization,Missed_Payments,Delinquent_Account,Loan_Balance,Debt_to_Income_Ratio,Employment_Status,Account_Tenure,Credit_Card_Type,Location,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Loan_to_Tenure,Employment_Risk,Total_Monthly_Delinquencies,Delinquency_Trend,Income_per_Debt,Risk_Score_Interaction,Miss_Rate
CUST0475,33,38049.0,508.0,0.673569389,1,0,60348.0,0.293448549,Employed,13,Student,Los Angeles,On-time,Late,On-time,Late,Late,Late,4310.571428571428,0,4,2.3333333333333335,0.6304826923395582,165.82675038800002,0.07142857142857142
CUST0476,31,169786.0,822.0,0.42438278,3,0,48437.0,0.332786114,Employed,16,Student,New York,Late,Missed,Late,On-time,On-time,Missed,2849.235294117647,0,2,-0.3333333333333333,3.5052231718898383,473.15735484000004,0.17647058823529413
CUST0477,29,52744.0,796.0,0.380979641,5,0,44439.0,0.290962597,Employed,3,Standard,Houston,On-time,Late,Missed,Missed,Missed,Late,11109.75,0,2,0.6666666666666667,1.1868586858685868,492.74020576400005,1.25
CUST0478,68,24435.0,307.0,0.257504595,0,1,20374.0,0.397731852,Employed,17,Student,Houston,On-time,On-time,Missed,Late,Missed,On-time,1131.888888888889,0,1,0.8333333333333334,1.1992638036809815,227.946089335,0.0
CUST0479,40,87474.0,429.0,0.791591047,2,0,26417.0,0.27389059,Unemployed,19,Business,Los Angeles,On-time,Late,Missed,On-time,On-time,On-time,1320.85,1,1,-0.16666666666666666,3.311151487622076,89.40744083699998,0.1
CUST0480,32,86726.0,799.0,0.396867193,2,0,54622.0,0.100372374,Retired,14,Business,Phoenix,Late,On-time,On-time,Missed,Late,On-time,3641.4666666666667,0,2,0.6666666666666667,1.5877194588360215,481.90311279299993,0.13333333333333333
CUST0481,45,59482.0,346.0,0.460252193,1,0,85678.0,0.287890331,Employed,10,Gold,Houston,Late,On-time,On-time,Missed,On-time,Late,7788.909090909091,0,2,0.6666666666666667,0.694242463147329,186.752741222,0.09090909090909091
CUST0482,51,59811.0,792.0,0.560031117,3,0,77941.62483704138,0.1,Employed,11,Standard,Houston,Late,Late,Late,On-time,On-time,Late,6495.1354030867815,0,4,0.33333333333333337,0.7673721551596435,348.455355336,0.25
CUST0483,19,108350.53695652174,766.0,0.556441529,3,0,48530.58718291085,0.327139098,Employed,8,Business,Phoenix,Missed,On-time,Late,Late,Missed,Late,5392.287464767873,0,3,1.5,2.232577651914805,339.76578878600003,0.3333333333333333
CUST0484,49,147396.0,401.0,0.649312019,3,0,7468.0,0.4057193,Employed,12,Platinum,New York,Missed,On-time,On-time,Late,Missed,On-time,574.4615384615385,0,1,0.8333333333333334,19.734368724059447,140.625880381,0.23076923076923078
CUST0485,40,116570.0,556.0,0.424134016,5,0,76567.0,0.201377551,Employed,14,Standard,Houston,Missed,On-time,Late,Missed,On-time,On-time,5104.466666666666,0,1,-0.16666666666666666,1.5224375718315746,320.181487104,0.3333333333333333
CUST0486,39,39285.0,567.0,0.272266412,6,0,37463.0,0.441855669,Employed,14,Standard,Chicago,Missed,Missed,On-time,Late,Missed,Late,2497.5333333333333,0,2,1.6666666666666667,1.0486066623959,412.624944396,0.4
CUST0487,68,43732.0,524.0,0.237266938,6,0,53553.0,0.384283124,Retired,4,Business,Houston,On-time,Late,On-time,On-time,On-time,On-time,10710.6,0,1,-0.16666666666666666,0.8165963326735631,399.672124488,1.2
CUST0488,42,188420.0,550.0,0.384148953,1,0,86846.0,0.420648016,Unemployed,18,Platinum,New York,On-time,Missed,Late,Missed,Missed,On-time,4570.8421052631575,1,1,-0.16666666666666666,2.16956256404942,338.71807585000005,0.05263157894736842
CUST0489,39,115497.0,665.0,0.309629905,3,0,64110.0,0.318956386,Self-Employed,19,Gold,New York,Late,Missed,Late,On-time,On-time,Missed,3205.5,1,2,-0.3333333333333333,1.801516120478545,459.096113175,0.15
CUST0490,39,153877.0,618.0,0.439276659,5,0,36029.0,0.200723482,Employed,13,Business,Los Angeles,On-time,Missed,On-time,On-time,Late,On-time,2573.5,0,1,0.8333333333333334,4.270802109353316,346.52702473799997,0.35714285714285715
CUST0491,66,54954.0,825.0,0.761515762,2,0,77743.0,0.378081543,Self-Employed,16,Platinum,Chicago,Late,Missed,On-time,On-time,Missed,On-time,4573.117647058823,1,1,-0.16666666666666666,0.706858407079646,196.74949634999996,0.11764705882352941
CUST0492,69,177993.0,818.0,0.424544359,0,0,32630.0,0.237539909,Employed,17,Standard,New York,Missed,Missed,Missed,Late,Late,On-time,1812.7777777777778,0,2,1.6666666666666667,5.454720970855934,470.722714338,0.0
CUST0493,59,191517.0,813.0,0.424469828,5,0,23047.0,0.311788451,Unemployed,2,Platinum,Phoenix,Missed,Missed,Late,Late,On-time,Late,7682.333333333333,1,3,1.5,8.309484553974315,467.906029836,1.6666666666666667
CUST0494,23,168487.0,306.0,0.496720245,6,0,5539.0,0.282864901,Unemployed,1,Standard,Chicago,Missed,On-time,On-time,On-time,Missed,On-time,2769.5,1,0,0.0,30.412815884476533,154.00360503,3.0
CUST0495,32,108350.53695652174,811.0,0.418875002,6,1,16699.0,0.412469586,Employed,0,Business,Chicago,Late,Late,Late,On-time,On-time,On-time,16699.0,0,3,-0.5,6.4880561051809424,471.292373378,6.0
CUST0496,71,48307.0,688.0,0.486521753,2,0,12707.0,0.373032701,Retired,9,Business,Phoenix,On-time,On-time,Missed,On-time,On-time,Late,1270.7,0,1,0.8333333333333334,3.801306263770853,353.273033936,0.2
CUST0497,60,86180.0,836.0,0.608173844,2,1,45595.0,0.29194342,Unemployed,18,Student,Houston,On-time,On-time,Late,Late,Late,Missed,2399.7368421052633,1,3,1.5,1.8900780770243004,327.56666641600003,0.10526315789473684
CUST0498,54,152326.0,847.0,0.676950211,0,0,44449.0,0.104839281,Employed,16,Student,Phoenix,On-time,Late,Late,On-time,Late,Missed,2614.6470588235293,0,3,0.5,3.426906636670416,273.62317128300003,0.0
CUST0499,50,105852.0,343.0,0.70064264,2,1,11155.0,0.236477253,Employed,11,Student,Phoenix,Late,On-time,Late,Missed,On-time,Missed,929.5833333333334,0,2,-0.3333333333333333,9.488347077805665,102.67957448,0.16666666666666666
CUST0500,25,40945.0,442.0,0.911370444,1,0,36968.0,0.370422229,Self-Employed,0,Business,Houston,Missed,Late,Late,On-time,Late,On-time,36968.0,1,3,0.5,1.10754956855744,39.174263752,1.0
